"Measles","Sneeze","Measles_virus","Measles_vaccine","MMR_vaccine","MMRV_vaccine","Fever","Rhinitis","Conjunctivitis","Airborne_disease"
"8826.0","925.0","29.0","399.0","2446.0","80.0","4223.0","1642.0","4700.0","302.0"
"9895.0","825.0","25.0","451.0","2567.0","72.0","3244.0","1293.0","3820.0","235.0"
"7153.0","946.0","38.0","389.0","1915.0","68.0","3706.0","1272.0","4409.0","246.0"
"6311.0","1151.0","57.0","415.0","2305.0","124.0","4877.0","1975.0","5940.0","380.0"
"7648.0","1157.0","52.0","466.0","2700.0","94.0","4608.0","1878.0","5839.0","382.0"
"5980.0","1017.0","41.0","381.0","2153.0","82.0","4260.0","1751.0","5362.0","356.0"
"6390.0","1110.0","44.0","368.0","2257.0","90.0","4217.0","1738.0","5721.0","404.0"
"5122.0","977.0","36.0","273.0","1820.0","72.0","3548.0","1489.0","4874.0","331.0"
"8258.0","747.0","20.0","463.0","2650.0","64.0","2986.0","1123.0","3668.0","263.0"
"7122.0","901.0","37.0","368.0","1874.0","60.0","3358.0","1153.0","4282.0","246.0"
"8053.0","1210.0","50.0","573.0","2892.0","104.0","4728.0","1736.0","5711.0","399.0"
"8911.0","1073.0","49.0","625.0","3327.0","87.0","4631.0","1882.0","5736.0","480.0"
"7251.0","1110.0","35.0","493.0","2797.0","97.0","4342.0","1987.0","5486.0","444.0"
"8938.0","1048.0","28.0","535.0","3043.0","92.0","3997.0","1898.0","5132.0","376.0"
"17663.0","938.0","39.0","913.0","4291.0","113.0","3770.0","1474.0","4720.0","344.0"
"13346.0","866.0","45.0","538.0","2471.0","71.0","2999.0","1160.0","3823.0","267.0"
"9625.0","896.0","63.0","435.0","3888.0","56.0","3474.0","1341.0","4399.0","309.0"
"8119.0","1095.0","41.0","506.0","3099.0","90.0","4482.0","1952.0","5920.0","372.0"
"7831.0","1122.0","64.0","526.0","2994.0","97.0","4250.0","1794.0","5541.0","490.0"
"7656.0","1456.0","42.0","542.0","3082.0","93.0","4474.0","1931.0","5407.0","418.0"
"14609.0","1201.0","50.0","1015.0","5306.0","134.0","4179.0","1761.0","5257.0","414.0"
"6807.0","1211.0","31.0","601.0","2986.0","146.0","3721.0","1483.0","4736.0","300.0"
"4881.0","1168.0","36.0","312.0","1916.0","218.0","3097.0","1130.0","3800.0","218.0"
"5556.0","954.0","31.0","458.0","2048.0","233.0","3599.0","1265.0","4344.0","296.0"
"7106.0","1088.0","56.0","615.0","2845.0","131.0","4560.0","1758.0","6040.0","425.0"
"6603.0","1191.0","37.0","555.0","2926.0","97.0","4239.0","1724.0","5595.0","389.0"
"6014.0","1103.0","44.0","372.0","2379.0","69.0","3943.0","1682.0","5091.0","387.0"
"6425.0","1206.0","35.0","395.0","2709.0","85.0","4005.0","1761.0","5815.0","363.0"
"5662.0","1048.0","42.0","351.0","2055.0","70.0","3711.0","1612.0","5162.0","365.0"
"4086.0","948.0","98.0","405.0","1390.0","61.0","2981.0","1250.0","4112.0","234.0"
"4409.0","986.0","60.0","463.0","1483.0","55.0","3259.0","1231.0","4186.0","231.0"
"5334.0","1118.0","78.0","576.0","2130.0","69.0","4059.0","1663.0","5384.0","374.0"
"6208.0","1204.0","56.0","501.0","2620.0","95.0","4048.0","1908.0","5661.0","377.0"
"5598.0","1189.0","56.0","584.0","2707.0","75.0","4336.0","1887.0","6231.0","441.0"
"5215.0","1025.0","71.0","422.0","2576.0","98.0","3971.0","1683.0","5224.0","384.0"
"4833.0","974.0","51.0","308.0","2150.0","46.0","3552.0","1415.0","4877.0","267.0"
"3396.0","696.0","38.0","162.0","1166.0","48.0","2959.0","1070.0","3615.0","223.0"
"3868.0","765.0","73.0","186.0","1375.0","56.0","3198.0","1228.0","4104.0","335.0"
"5331.0","1028.0","41.0","267.0","2346.0","89.0","4130.0","1762.0","5940.0","402.0"
"5553.0","1012.0","102.0","296.0","2370.0","93.0","4336.0","1853.0","5946.0","341.0"
"5380.0","1035.0","73.0","326.0","2180.0","72.0","4146.0","1651.0","5303.0","419.0"
"5328.0","1075.0","174.0","326.0","2158.0","89.0","4136.0","1880.0","5670.0","377.0"
"4140.0","942.0","135.0","267.0","1778.0","73.0","3275.0","1530.0","4690.0","302.0"
"3010.0","707.0","93.0","293.0","1310.0","46.0","2825.0","1047.0","3989.0","215.0"
"3907.0","736.0","83.0","172.0","1422.0","57.0","3029.0","1115.0","4008.0","333.0"
"5768.0","843.0","60.0","262.0","2774.0","77.0","3791.0","1445.0","5048.0","376.0"
"5629.0","1035.0","129.0","323.0","2538.0","176.0","4095.0","1594.0","5607.0","405.0"
"5305.0","991.0","132.0","359.0","2326.0","171.0","3835.0","1504.0","5453.0","371.0"
"4929.0","976.0","144.0","344.0","2251.0","143.0","3886.0","1453.0","5111.0","433.0"
"4664.0","889.0","109.0","344.0","1884.0","130.0","3364.0","1314.0","4463.0","314.0"
"3012.0","688.0","77.0","195.0","1167.0","51.0","2690.0","933.0","3469.0","235.0"
"3696.0","662.0","111.0","234.0","1311.0","60.0","2818.0","894.0","3619.0","264.0"
"4459.0","861.0","153.0","298.0","1597.0","65.0","3697.0","1312.0","4694.0","355.0"
"5059.0","1048.0","126.0","414.0","2316.0","74.0","4039.0","1585.0","5377.0","406.0"
"4588.0","1006.0","117.0","504.0","2248.0","87.0","3911.0","1512.0","4903.0","371.0"
"4336.0","871.0","125.0","313.0","2070.0","86.0","3807.0","1476.0","4676.0","377.0"
"4970.0","820.0","147.0","348.0","1733.0","76.0","3360.0","1258.0","4806.0","299.0"
"3360.0","613.0","84.0","184.0","1159.0","39.0","2780.0","953.0","3589.0","244.0"
"3489.0","736.0","89.0","201.0","1120.0","40.0","3129.0","1090.0","3842.0","263.0"
"4302.0","964.0","121.0","274.0","2019.0","76.0","4242.0","1476.0","5283.0","395.0"
"4384.0","864.0","108.0","297.0","2099.0","102.0","3816.0","1485.0","5046.0","397.0"
"4703.0","916.0","151.0","306.0","2013.0","68.0","3858.0","1457.0","5078.0","395.0"
"4292.0","906.0","125.0","398.0","2062.0","70.0","3777.0","1590.0","4938.0","373.0"
"4609.0","821.0","144.0","310.0","1840.0","81.0","3236.0","1318.0","4370.0","270.0"
"3891.0","638.0","125.0","225.0","1293.0","40.0","2709.0","1038.0","3384.0","238.0"
"3559.0","668.0","108.0","255.0","1357.0","55.0","3125.0","974.0","4041.0","273.0"
"4675.0","990.0","151.0","399.0","2183.0","70.0","3815.0","1511.0","5362.0","418.0"
"4534.0","891.0","158.0","425.0","2271.0","79.0","3754.0","1587.0","5206.0","449.0"
"5195.0","932.0","161.0","452.0","2232.0","94.0","3911.0","1811.0","5393.0","430.0"
"4315.0","825.0","160.0","345.0","2029.0","85.0","3584.0","1611.0","5642.0","323.0"
"4754.0","776.0","131.0","295.0","1769.0","96.0","3348.0","1371.0","5158.0","274.0"
"3278.0","681.0","87.0","211.0","1210.0","157.0","3109.0","1000.0","4114.0","257.0"
"3343.0","716.0","103.0","207.0","1052.0","123.0","3292.0","1079.0","5068.0","261.0"
"4734.0","961.0","119.0","276.0","1961.0","81.0","3799.0","1682.0","5584.0","401.0"
"4761.0","968.0","131.0","328.0","2170.0","67.0","3817.0","1888.0","5344.0","424.0"
"4740.0","958.0","119.0","286.0","2125.0","102.0","3868.0","1879.0","4885.0","367.0"
"4179.0","965.0","116.0","310.0","1914.0","84.0","3513.0","1780.0","5133.0","390.0"
"3632.0","841.0","109.0","265.0","1726.0","73.0","3142.0","1462.0","4381.0","338.0"
"3048.0","645.0","74.0","203.0","1237.0","67.0","2684.0","1213.0","3292.0","233.0"
"3107.0","710.0","84.0","199.0","1106.0","39.0","2857.0","1085.0","3607.0","284.0"
"4089.0","845.0","91.0","323.0","1926.0","95.0","3591.0","1599.0","5026.0","420.0"
"4396.0","975.0","123.0","271.0","2221.0","89.0","3871.0","1724.0","4915.0","350.0"
"4251.0","1195.0","125.0","324.0","2204.0","82.0","3632.0","1720.0","4789.0","346.0"
"4159.0","923.0","102.0","343.0","2176.0","77.0","3763.0","1730.0","5274.0","362.0"
"3779.0","843.0","80.0","266.0","1828.0","66.0","3238.0","1444.0","4565.0","235.0"
"3567.0","660.0","75.0","201.0","1166.0","55.0","2584.0","1145.0","3557.0","243.0"
"3679.0","666.0","67.0","190.0","1214.0","53.0","2837.0","1115.0","3972.0","257.0"
"4269.0","863.0","94.0","289.0","2144.0","91.0","3770.0","1461.0","5037.0","289.0"
"4275.0","931.0","104.0","318.0","2225.0","76.0","3815.0","1435.0","4798.0","348.0"
"3876.0","851.0","87.0","276.0","1940.0","61.0","3790.0","1330.0","4755.0","291.0"
"3748.0","740.0","93.0","222.0","1597.0","68.0","3079.0","1147.0","3942.0","265.0"
"3332.0","803.0","73.0","238.0","1449.0","63.0","3019.0","1006.0","3590.0","234.0"
"3042.0","657.0","54.0","153.0","1326.0","43.0","2593.0","921.0","3282.0","232.0"
"3338.0","675.0","80.0","170.0","1250.0","65.0","2965.0","874.0","3592.0","278.0"
"4043.0","849.0","78.0","213.0","1972.0","92.0","3671.0","1414.0","4922.0","327.0"
"4005.0","955.0","98.0","230.0","2229.0","80.0","3684.0","1424.0","4960.0","334.0"
"3884.0","1004.0","81.0","222.0","1873.0","74.0","3620.0","1335.0","4430.0","364.0"
"3856.0","894.0","99.0","219.0","2070.0","142.0","3444.0","1222.0","4393.0","322.0"
"3678.0","758.0","52.0","240.0","1912.0","72.0","3097.0","1111.0","3987.0","255.0"
"3325.0","613.0","55.0","219.0","1226.0","58.0","2458.0","906.0","3075.0","207.0"
"3354.0","601.0","67.0","178.0","1101.0","45.0","2785.0","846.0","3454.0","253.0"
"4618.0","821.0","83.0","278.0","2050.0","95.0","3592.0","1409.0","4689.0","309.0"
"4283.0","847.0","100.0","223.0","2191.0","77.0","3652.0","1332.0","4421.0","316.0"
"4168.0","891.0","99.0","268.0","2020.0","85.0","3550.0","1338.0","4314.0","303.0"
"4231.0","763.0","98.0","251.0","2018.0","68.0","3507.0","1313.0","4099.0","288.0"
"3548.0","761.0","82.0","249.0","1746.0","65.0","3008.0","1086.0","3704.0","241.0"
"3350.0","630.0","53.0","250.0","1410.0","38.0","2722.0","774.0","2839.0","212.0"
"3689.0","652.0","84.0","342.0","1456.0","48.0","3141.0","822.0","3271.0","283.0"
"5136.0","777.0","103.0","348.0","2070.0","77.0","3699.0","1315.0","4422.0","351.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"3540.0","294.0","50.0","87.0","860.0","28.0","1162.0","448.0","1437.0","92.0"
"4439.0","764.0","64.0","179.0","1673.0","88.0","3019.0","1055.0","3452.0","266.0"
"3510.0","678.0","56.0","190.0","1657.0","65.0","2777.0","1027.0","3399.0","212.0"
"2540.0","571.0","57.0","154.0","1236.0","51.0","2274.0","825.0","2820.0","219.0"
"2377.0","565.0","57.0","133.0","1561.0","53.0","2383.0","811.0","2919.0","227.0"
"3020.0","709.0","74.0","205.0","3160.0","71.0","3300.0","1076.0","3859.0","316.0"
"3028.0","715.0","66.0","201.0","2830.0","81.0","2771.0","1118.0","3725.0","249.0"
"2919.0","770.0","79.0","211.0","2599.0","89.0","2686.0","1177.0","3688.0","245.0"
"2662.0","744.0","43.0","255.0","2139.0","87.0","2768.0","1122.0","3651.0","240.0"
"2449.0","607.0","66.0","119.0","1847.0","48.0","2529.0","1109.0","3335.0","197.0"
"2132.0","519.0","61.0","131.0","1290.0","36.0","2113.0","734.0","2837.0","176.0"
"2308.0","610.0","61.0","116.0","1220.0","38.0","2285.0","797.0","2972.0","262.0"
"2776.0","663.0","85.0","180.0","2260.0","69.0","2828.0","1070.0","4102.0","301.0"
"2786.0","665.0","82.0","178.0","2508.0","62.0","2684.0","1119.0","3745.0","270.0"
"2947.0","689.0","77.0","243.0","2797.0","62.0","2628.0","1206.0","3627.0","320.0"
"3097.0","660.0","89.0","174.0","2608.0","79.0","2430.0","1021.0","3401.0","205.0"
"3135.0","663.0","95.0","244.0","2394.0","80.0","2577.0","946.0","3191.0","234.0"
"2306.0","539.0","59.0","129.0","1608.0","40.0","2463.0","747.0","2580.0","161.0"
"2754.0","529.0","66.0","150.0","1954.0","55.0","2763.0","819.0","2968.0","229.0"
"3043.0","691.0","80.0","166.0","2697.0","71.0","3253.0","1242.0","3998.0","250.0"
"3135.0","721.0","97.0","232.0","2772.0","84.0","3408.0","1257.0","3780.0","222.0"
"3096.0","715.0","84.0","236.0","2502.0","91.0","3181.0","1254.0","3748.0","251.0"
"2871.0","695.0","86.0","164.0","1973.0","81.0","2959.0","1255.0","3380.0","234.0"
"3077.0","686.0","78.0","177.0","1776.0","62.0","2861.0","1044.0","3277.0","227.0"
"3125.0","610.0","83.0","178.0","1338.0","37.0","2565.0","823.0","2892.0","195.0"
"4312.0","608.0","77.0","141.0","1389.0","40.0","2700.0","820.0","2922.0","245.0"
"4394.0","663.0","105.0","222.0","2001.0","85.0","3229.0","1206.0","4378.0","270.0"
"4145.0","663.0","65.0","221.0","1787.0","76.0","2689.0","1057.0","3370.0","194.0"
"4081.0","683.0","61.0","229.0","1680.0","79.0","2819.0","1134.0","3124.0","216.0"
"4365.0","712.0","94.0","237.0","1833.0","80.0","2889.0","1097.0","3140.0","261.0"
"3533.0","729.0","79.0","158.0","1519.0","61.0","2656.0","969.0","2576.0","231.0"
"2596.0","499.0","64.0","152.0","944.0","42.0","2170.0","698.0","2275.0","204.0"
"3247.0","540.0","84.0","163.0","1013.0","35.0","2391.0","715.0","2640.0","225.0"
"6404.0","625.0","112.0","378.0","1666.0","71.0","2993.0","1048.0","3096.0","271.0"
"9119.0","673.0","152.0","504.0","2070.0","89.0","3153.0","1094.0","3325.0","295.0"
"9016.0","676.0","216.0","495.0","1972.0","76.0","2984.0","1150.0","3091.0","280.0"
"5005.0","686.0","124.0","374.0","1676.0","78.0","3136.0","1045.0","3160.0","289.0"
"4005.0","653.0","65.0","213.0","1382.0","64.0","2926.0","947.0","2701.0","214.0"
"3096.0","497.0","56.0","144.0","964.0","33.0","2441.0","717.0","2251.0","186.0"
"3828.0","568.0","65.0","148.0","994.0","25.0","2559.0","765.0","2262.0","240.0"
"4300.0","646.0","78.0","197.0","1313.0","67.0","2946.0","1016.0","2982.0","234.0"
"4372.0","678.0","96.0","197.0","1643.0","67.0","3103.0","1091.0","3148.0","285.0"
"5449.0","649.0","118.0","265.0","1678.0","86.0","3305.0","1166.0","4409.0","341.0"
"4030.0","739.0","94.0","183.0","1599.0","88.0","3220.0","1116.0","3070.0","270.0"
"3915.0","649.0","89.0","179.0","1573.0","80.0","2930.0","1061.0","2768.0","231.0"
"3351.0","601.0","73.0","149.0","1115.0","64.0","2448.0","848.0","2206.0","184.0"
"3284.0","593.0","83.0","161.0","1021.0","46.0","2808.0","849.0","2523.0","230.0"
"3909.0","677.0","94.0","291.0","1605.0","73.0","3256.0","1216.0","3481.0","310.0"
"3891.0","707.0","109.0","203.0","1606.0","64.0","4239.0","1193.0","3234.0","355.0"
"3804.0","686.0","106.0","231.0","1560.0","54.0","3493.0","1217.0","4145.0","299.0"
"5211.0","717.0","128.0","267.0","1718.0","71.0","3562.0","1232.0","3329.0","301.0"
"8041.0","664.0","122.0","424.0","1898.0","69.0","3798.0","1540.0","2970.0","277.0"
"5419.0","558.0","101.0","325.0","1220.0","38.0","3291.0","981.0","2267.0","227.0"
"4035.0","608.0","86.0","191.0","1118.0","52.0","2848.0","907.0","2509.0","327.0"
"4732.0","757.0","100.0","250.0","1510.0","61.0","3592.0","1274.0","3453.0","360.0"
"4556.0","767.0","129.0","376.0","1682.0","69.0","3570.0","1327.0","3386.0","314.0"
"4522.0","797.0","115.0","322.0","1800.0","91.0","3562.0","1268.0","3130.0","315.0"
"3667.0","723.0","104.0","286.0","1682.0","66.0","3388.0","1180.0","3099.0","386.0"
"3339.0","807.0","90.0","213.0","1438.0","62.0","3259.0","1112.0","2878.0","303.0"
"2471.0","613.0","67.0","165.0","997.0","32.0","2654.0","833.0","2212.0","203.0"
"2746.0","642.0","85.0","202.0","1103.0","41.0","2907.0","896.0","2323.0","880.0"
"3427.0","799.0","134.0","234.0","1564.0","60.0","3587.0","1274.0","3302.0","520.0"
"3799.0","781.0","130.0","216.0","1674.0","75.0","3676.0","1261.0","3279.0","364.0"
"3765.0","751.0","114.0","197.0","1652.0","63.0","3644.0","1256.0","3113.0","381.0"
"3630.0","756.0","115.0","239.0","1610.0","50.0","3327.0","1124.0","3089.0","416.0"
"3438.0","707.0","111.0","169.0","1541.0","47.0","3015.0","1082.0","2888.0","296.0"
"2863.0","590.0","63.0","179.0","1165.0","45.0","2590.0","809.0","2134.0","234.0"
"3133.0","682.0","103.0","173.0","1122.0","47.0","2846.0","840.0","2477.0","280.0"
"3963.0","727.0","95.0","200.0","1812.0","60.0","3564.0","1170.0","3172.0","368.0"
"4089.0","928.0","99.0","256.0","1957.0","82.0","3820.0","1283.0","3533.0","390.0"
"4700.0","833.0","142.0","241.0","1883.0","86.0","3738.0","1442.0","3307.0","411.0"
"3901.0","861.0","89.0","226.0","1945.0","69.0","3694.0","1245.0","3086.0","372.0"
"3267.0","726.0","82.0","133.0","1507.0","61.0","3450.0","1113.0","2401.0","285.0"
"2432.0","628.0","74.0","106.0","1111.0","37.0","2852.0","914.0","1860.0","270.0"
"2827.0","682.0","98.0","133.0","1152.0","28.0","3125.0","937.0","2001.0","284.0"
"3320.0","837.0","105.0","135.0","1696.0","72.0","3841.0","1393.0","2573.0","388.0"
"3299.0","834.0","103.0","169.0","1832.0","82.0","3730.0","1392.0","2579.0","404.0"
"3293.0","785.0","110.0","150.0","1635.0","66.0","3738.0","1373.0","2538.0","376.0"
"3243.0","860.0","104.0","174.0","1650.0","61.0","3487.0","1241.0","2410.0","423.0"
"2934.0","719.0","90.0","143.0","1561.0","53.0","3166.0","1060.0","2100.0","333.0"
"2395.0","555.0","67.0","97.0","1565.0","41.0","2538.0","814.0","1664.0","251.0"
"2646.0","682.0","97.0","86.0","1374.0","39.0","2718.0","926.0","2858.0","252.0"
"4009.0","778.0","121.0","148.0","2329.0","74.0","3308.0","1221.0","2473.0","378.0"
"3907.0","796.0","130.0","148.0","1976.0","86.0","3412.0","1205.0","2450.0","340.0"
"3497.0","850.0","132.0","173.0","1852.0","75.0","3426.0","1484.0","2358.0","369.0"
"3409.0","848.0","134.0","158.0","1788.0","81.0","3600.0","1203.0","2415.0","368.0"
"2856.0","756.0","84.0","165.0","1854.0","73.0","3242.0","1033.0","2365.0","318.0"
"2497.0","631.0","67.0","105.0","1306.0","41.0","2675.0","918.0","1868.0","233.0"
"2754.0","675.0","68.0","91.0","1467.0","22.0","2826.0","914.0","1978.0","317.0"
"4393.0","843.0","160.0","142.0","1907.0","67.0","3631.0","1276.0","2666.0","378.0"
"4063.0","783.0","149.0","190.0","1912.0","59.0","3827.0","1240.0","2438.0","394.0"
"3931.0","827.0","152.0","190.0","1877.0","56.0","3560.0","1162.0","2542.0","368.0"
"3491.0","862.0","111.0","170.0","1760.0","67.0","3478.0","1157.0","2541.0","386.0"
"3232.0","733.0","100.0","159.0","1648.0","66.0","3109.0","1073.0","2157.0","360.0"
"2619.0","647.0","71.0","106.0","1290.0","28.0","2681.0","898.0","1720.0","260.0"
"2557.0","700.0","109.0","103.0","1330.0","49.0","3022.0","928.0","1957.0","264.0"
"3705.0","836.0","115.0","162.0","1724.0","49.0","3611.0","1231.0","2609.0","371.0"
"3941.0","886.0","144.0","179.0","1997.0","82.0","3802.0","1271.0","2583.0","377.0"
"3809.0","798.0","128.0","173.0","1771.0","74.0","3594.0","1396.0","2397.0","383.0"
"3403.0","748.0","131.0","180.0","1634.0","45.0","3286.0","1312.0","2278.0","280.0"
"3039.0","704.0","93.0","165.0","1415.0","40.0","2870.0","1045.0","1941.0","297.0"
"2712.0","541.0","61.0","126.0","1220.0","29.0","2516.0","788.0","1681.0","230.0"
"2784.0","694.0","87.0","146.0","1369.0","36.0","2552.0","819.0","1827.0","268.0"
"3673.0","873.0","123.0","185.0","1737.0","53.0","3410.0","1172.0","2636.0","481.0"
"3729.0","903.0","139.0","177.0","2054.0","66.0","3328.0","1337.0","2429.0","419.0"
"3611.0","950.0","131.0","203.0","2082.0","63.0","3607.0","1351.0","2575.0","534.0"
"4145.0","899.0","122.0","175.0","2315.0","70.0","3405.0","1364.0","2457.0","447.0"
"3831.0","806.0","137.0","221.0","2239.0","52.0","2946.0","1156.0","2231.0","401.0"
"3126.0","663.0","96.0","144.0","2177.0","40.0","2493.0","969.0","1885.0","322.0"
"3290.0","843.0","106.0","152.0","2031.0","46.0","2974.0","994.0","2542.0","365.0"
"4061.0","1007.0","145.0","198.0","2571.0","67.0","4444.0","1359.0","3324.0","475.0"
"5287.0","1048.0","161.0","277.0","2621.0","58.0","4655.0","1461.0","3316.0","499.0"
"4863.0","1075.0","148.0","251.0","2697.0","61.0","5020.0","1460.0","3209.0","490.0"
"4576.0","1035.0","149.0","216.0","2305.0","70.0","4468.0","1404.0","3009.0","405.0"
"4126.0","948.0","139.0","241.0","2041.0","67.0","4119.0","1291.0","2850.0","407.0"
"3234.0","865.0","106.0","164.0","1520.0","48.0","3505.0","1111.0","2309.0","292.0"
"3593.0","989.0","114.0","137.0","1473.0","42.0","3783.0","1082.0","2463.0","367.0"
"4729.0","1120.0","151.0","265.0","2226.0","69.0","4896.0","1499.0","3245.0","455.0"
"4531.0","1025.0","141.0","244.0","2354.0","86.0","4570.0","1468.0","3175.0","523.0"
"4074.0","870.0","127.0","249.0","2317.0","80.0","4406.0","1287.0","3294.0","451.0"
"3672.0","791.0","151.0","218.0","2043.0","68.0","4296.0","1245.0","3024.0","463.0"
"3149.0","827.0","159.0","212.0","1794.0","63.0","3777.0","1173.0","2382.0","321.0"
"2500.0","635.0","70.0","154.0","1246.0","65.0","2775.0","876.0","1809.0","249.0"
"2778.0","765.0","80.0","130.0","1195.0","39.0","2474.0","997.0","1830.0","323.0"
"3313.0","848.0","144.0","203.0","1766.0","70.0","3358.0","1255.0","2648.0","373.0"
"3235.0","893.0","116.0","228.0","1675.0","79.0","3330.0","4642.0","2441.0","436.0"
"3346.0","884.0","110.0","170.0","1616.0","51.0","3045.0","2979.0","2353.0","351.0"
"2805.0","814.0","94.0","160.0","1276.0","46.0","2630.0","1289.0","2062.0","300.0"
"2488.0","704.0","81.0","168.0","1107.0","47.0","2345.0","1063.0","1893.0","312.0"
"2244.0","690.0","84.0","107.0","994.0","45.0","2216.0","966.0","1658.0","318.0"
"2576.0","752.0","117.0","123.0","1094.0","34.0","2523.0","1025.0","1753.0","366.0"
"3534.0","873.0","137.0","194.0","1570.0","54.0","3449.0","1370.0","2473.0","434.0"
"3571.0","896.0","144.0","184.0","1668.0","83.0","3511.0","1296.0","2504.0","455.0"
"3395.0","978.0","169.0","197.0","1731.0","79.0","3731.0","1305.0","2496.0","480.0"
"4140.0","885.0","162.0","295.0","1811.0","51.0","3302.0","1404.0","2498.0","471.0"
"5450.0","780.0","142.0","284.0","1622.0","48.0","3015.0","1148.0","2200.0","284.0"
"4311.0","722.0","105.0","227.0","1256.0","50.0","2526.0","996.0","1864.0","309.0"
"3935.0","666.0","102.0","198.0","1170.0","41.0","2886.0","977.0","1834.0","349.0"
"4924.0","867.0","148.0","269.0","1790.0","67.0","3704.0","1319.0","2504.0","419.0"
"4632.0","756.0","129.0","261.0","1680.0","77.0","3565.0","1339.0","2571.0","498.0"
"4067.0","769.0","159.0","223.0","1620.0","72.0","3450.0","1297.0","2468.0","533.0"
"3274.0","606.0","120.0","148.0","1024.0","58.0","2725.0","1135.0","2135.0","313.0"
"2601.0","564.0","105.0","143.0","797.0","49.0","2374.0","963.0","2013.0","285.0"
"2123.0","409.0","80.0","92.0","578.0","28.0","1951.0","732.0","1501.0","189.0"
"2330.0","457.0","80.0","126.0","564.0","34.0","2203.0","759.0","1502.0","262.0"
"2952.0","558.0","116.0","114.0","938.0","55.0","2623.0","1005.0","2295.0","281.0"
"2592.0","570.0","91.0","148.0","933.0","66.0","2520.0","1025.0","2188.0","302.0"
"2654.0","511.0","92.0","150.0","924.0","62.0","2643.0","1085.0","2027.0","259.0"
"2455.0","573.0","82.0","166.0","873.0","46.0","2332.0","998.0","2119.0","227.0"
"2151.0","485.0","58.0","119.0","763.0","50.0","2054.0","871.0","1690.0","199.0"
"1549.0","360.0","45.0","98.0","459.0","30.0","1853.0","634.0","1530.0","169.0"
"1734.0","376.0","61.0","64.0","433.0","24.0","1969.0","595.0","1524.0","164.0"
"1904.0","416.0","70.0","123.0","622.0","34.0","2169.0","764.0","1814.0","146.0"
"1710.0","419.0","47.0","74.0","474.0","23.0","1970.0","677.0","1565.0","157.0"
"1457.0","338.0","57.0","68.0","338.0","20.0","1706.0","563.0","1141.0","161.0"
"1830.0","429.0","44.0","88.0","433.0","40.0","2060.0","784.0","1668.0","175.0"
"2000.0","494.0","69.0","104.0","562.0","45.0","2438.0","853.0","1617.0","175.0"
"1772.0","410.0","48.0","80.0","425.0","29.0","2288.0","711.0","1459.0","166.0"
"1794.0","411.0","51.0","76.0","418.0","33.0","2194.0","773.0","1482.0","134.0"
"2013.0","547.0","66.0","118.0","612.0","35.0","2585.0","1041.0","1801.0","192.0"
"1931.0","448.0","47.0","104.0","523.0","44.0","2242.0","872.0","1696.0","194.0"
"1904.0","362.0","70.0","99.0","392.0","39.0","1995.0","691.0","1291.0","152.0"
"2785.0","553.0","71.0","129.0","793.0","43.0","2665.0","950.0","1963.0","233.0"
"4877.0","586.0","78.0","214.0","928.0","76.0","2797.0","1057.0","2689.0","325.0"
"3791.0","436.0","73.0","173.0","766.0","40.0","2420.0","799.0","1824.0","240.0"
"712.0","98.0","13.0","27.0","120.0","4.0","594.0","145.0","332.0","26.0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"6577.0","633.0","143.0","473.0","1406.0","109.0","3405.0","1184.0","2776.0","353.0"
"6230.0","636.0","154.0","385.0","1490.0","99.0","3277.0","1191.0","2532.0","317.0"
"5555.0","641.0","142.0","334.0","1355.0","83.0","3067.0","1149.0","2661.0","420.0"
"4362.0","611.0","118.0","252.0","1259.0","76.0","2754.0","1149.0","2568.0","291.0"
